Ticker,EntryDate,ExitDate,EntryPrice,ExitPrice,Result
DOLLAR.NS,2025-01-01 00:00:00,2025-01-01 00:00:00,486.86791512392085,479.085331500665,SL
CHAMBLFERT.NS,2025-04-21 00:00:00,2025-04-22 00:00:00,671.3592221160817,690.8084987807846,TP
CHAMBLFERT.NS,2025-05-08 00:00:00,2025-05-08 00:00:00,704.3793310825038,693.1198274751499,SL
DOLLAR.NS,2025-01-01 00:00:00,2025-01-01 00:00:00,486.86791512392085,479.085331500665,SL
CHAMBLFERT.NS,2025-04-21 00:00:00,2025-04-22 00:00:00,671.3592221160817,690.8084987807846,TP
CHAMBLFERT.NS,2025-05-08 00:00:00,2025-05-08 00:00:00,704.3793310825038,693.1198274751499,SL
DOLLAR.NS,2025-01-01 00:00:00,2025-01-01 00:00:00,486.86791512392085,479.085331500665,SL
CHAMBLFERT.NS,2025-04-21 00:00:00,2025-04-22 00:00:00,671.3592221160817,690.8084987807846,TP
CHAMBLFERT.NS,2025-05-08 00:00:00,2025-05-08 00:00:00,704.3793310825038,693.1198274751499,SL
